SAPCE2 Per capita personal consumption expenditures (PCE) by major type of product 1
SAPCE2 Per capita personal consumption expenditures (PCE) by major type of product 1
State or DC
GeoFips,GeoName,LineCode,Description,2020,2021,2022
10000,Delaware,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3240,3607,3864
11000,District of Columbia,1,Per capita personal consumption expenditures,69929,79105,85732
11000,District of Columbia,2,"  Goods",20706,23623,25482
11000,District of Columbia,3,"    Durable goods",6930,8294,8725
11000,District of Columbia,4,"      Motor vehicles and parts",1837,2327,2400
11000,District of Columbia,5,"      Furnishings and durable household equipment",1490,1664,1727
11000,District of Columbia,6,"      Recreational goods and vehicles",2665,3159,3379
11000,District of Columbia,7,"      Other durable goods",938,1144,1218
11000,District of Columbia,8,"    Nondurable goods",13776,15329,16757
11000,District of Columbia,9,"      Food and beverages purchased for off-premises consumption",6133,6675,7217
11000,District of Columbia,10,"      Clothing and footwear",2012,2488,2668
11000,District of Columbia,11,"      Gasoline and other energy goods",893,1291,1693
11000,District of Columbia,12,"      Other nondurable goods",4738,4875,5179
11000,District of Columbia,13,"  Services",49223,55482,60251
11000,District of Columbia,14,"    Household consumption expenditures (for services)",47105,53278,57468
11000,District of Columbia,15,"      Housing and utilities",12048,13755,14959
11000,District of Columbia,16,"      Health care",10547,11755,12239
11000,District of Columbia,17,"      Transportation services",2194,2735,3472
11000,District of Columbia,18,"      Recreation services",1472,1784,2046
11000,District of Columbia,19,"      Food services and accommodations",3654,4683,5405
11000,District of Columbia,20,"      Financial services and insurance",5112,5491,5438
11000,District of Columbia,21,"      Other services",12078,13075,13909
11000,District of Columbia,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2118,2204,2783
11000,District of Columbia,23,"      Gross output of nonprofit institutions",7903,8011,8588
11000,District of Columbia,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",5784,5807,5805
12000,Florida,1,Per capita personal consumption expenditures,44655,51038,55516
12000,Florida,2,"  Goods",14866,17592,19088
12000,Florida,3,"    Durable goods",5670,7122,7511
12000,Florida,4,"      Motor vehicles and parts",1723,2326,2445
12000,Florida,5,"      Furnishings and durable household equipment",1434,1657,1737
12000,Florida,6,"      Recreational goods and vehicles",1828,2255,2391
12000,Florida,7,"      Other durable goods",686,884,939
12000,Florida,8,"    Nondurable goods",9195,10470,11577
12000,Florida,9,"      Food and beverages purchased for off-premises consumption",3887,4216,4565
12000,Florida,10,"      Clothing and footwear",948,1226,1298
12000,Florida,11,"      Gasoline and other energy goods",611,928,1287
12000,Florida,12,"      Other nondurable goods",3750,4100,4427
12000,Florida,13,"  Services",29789,33446,36428
12000,Florida,14,"    Household consumption expenditures (for services)",29440,33214,36098
12000,Florida,15,"      Housing and utilities",9507,9894,10526
12000,Florida,16,"      Health care",6785,7753,8174
12000,Florida,17,"      Transportation services",1030,1498,1962
12000,Florida,18,"      Recreation services",1465,1762,2016
12000,Florida,19,"      Food services and accommodations",2870,3841,4447
12000,Florida,20,"      Financial services and insurance",4489,4744,4685
12000,Florida,21,"      Other services",3295,3720,4288
12000,Florida,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",349,232,330
12000,Florida,23,"      Gross output of nonprofit institutions",2927,3131,3346
12000,Florida,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2577,2899,3017
13000,Georgia,1,Per capita personal consumption expenditures,38419,43681,47406
13000,Georgia,2,"  Goods",13925,16424,17876
13000,Georgia,3,"    Durable goods",4672,5800,6194
13000,Georgia,4,"      Motor vehicles and parts",1743,2301,2394
13000,Georgia,5,"      Furnishings and durable household equipment",1061,1220,1278
13000,Georgia,6,"      Recreational goods and vehicles",1310,1560,1759
13000,Georgia,7,"      Other durable goods",558,719,762
13000,Georgia,8,"    Nondurable goods",9253,10624,11682
13000,Georgia,9,"      Food and beverages purchased for off-premises consumption",3631,3941,4248
13000,Georgia,10,"      Clothing and footwear",1069,1389,1452
13000,Georgia,11,"      Gasoline and other energy goods",817,1254,1645
13000,Georgia,12,"      Other nondurable goods",3736,4040,4337
13000,Georgia,13,"  Services",24494,27257,29530
13000,Georgia,14,"    Household consumption expenditures (for services)",24058,26971,29117
13000,Georgia,15,"      Housing and utilities",7062,7515,8082
13000,Georgia,16,"      Health care",6110,6913,7260
13000,Georgia,17,"      Transportation services",1145,1469,1790
13000,Georgia,18,"      Recreation services",1428,1784,1987
13000,Georgia,19,"      Food services and accommodations",2435,3022,3474
13000,Georgia,20,"      Financial services and insurance",2782,2833,2765
13000,Georgia,21,"      Other services",3096,3436,3758
13000,Georgia,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",436,285,413
13000,Georgia,23,"      Gross output of nonprofit institutions",3633,3906,4165
13000,Georgia,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3197,3621,3751
15000,Hawaii,1,Per capita personal consumption expenditures,44038,49543,54655
15000,Hawaii,2,"  Goods",13392,15292,16528
15000,Hawaii,3,"    Durable goods",3803,4644,4973
15000,Hawaii,4,"      Motor vehicles and parts",1386,1702,1777
15000,Hawaii,5,"      Furnishings and durable household equipment",1110,1265,1353
15000,Hawaii,6,"      Recreational goods and vehicles",801,1046,1165
15000,Hawaii,7,"      Other durable goods",505,631,679
15000,Hawaii,8,"    Nondurable goods",9589,10647,11555
15000,Hawaii,9,"      Food and beverages purchased for off-premises consumption",4526,4898,5322
15000,Hawaii,10,"      Clothing and footwear",1068,1348,1445
15000,Hawaii,11,"      Gasoline and other energy goods",445,638,814
15000,Hawaii,12,"      Other nondurable goods",3550,3763,3974
15000,Hawaii,13,"  Services",30646,34251,38127
15000,Hawaii,14,"    Household consumption expenditures (for services)",28419,32219,35765
15000,Hawaii,15,"      Housing and utilities",9815,10187,11057
15000,Hawaii,16,"      Health care",7170,7780,8189
15000,Hawaii,17,"      Transportation services",861,1509,2114
15000,Hawaii,18,"      Recreation services",1400,1812,2102
15000,Hawaii,19,"      Food services and accommodations",2616,3821,4825
15000,Hawaii,20,"      Financial services and insurance",3203,3376,3496
15000,Hawaii,21,"      Other services",3353,3735,3982
15000,Hawaii,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2228,2033,2362
15000,Hawaii,23,"      Gross output of nonprofit institutions",5981,6152,6409
15000,Hawaii,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3753,4119,4048
16000,Idaho,1,Per capita personal consumption expenditures,34689,39639,43508
16000,Idaho,2,"  Goods",12923,15311,16767
16000,Idaho,3,"    Durable goods",5149,6430,6812
16000,Idaho,4,"      Motor vehicles and parts",1746,2173,2274
16000,Idaho,5,"      Furnishings and durable household equipment",1060,1249,1354
16000,Idaho,6,"      Recreational goods and vehicles",1830,2358,2484
16000,Idaho,7,"      Other durable goods",513,649,700
16000,Idaho,8,"    Nondurable goods",7774,8881,9955
16000,Idaho,9,"      Food and beverages purchased for off-premises consumption",3333,3504,3747
16000,Idaho,10,"      Clothing and footwear",864,1061,1162
16000,Idaho,11,"      Gasoline and other energy goods",974,1452,1907
16000,Idaho,12,"      Other nondurable goods",2603,2865,3138
16000,Idaho,13,"  Services",21765,24328,26742
16000,Idaho,14,"    Household consumption expenditures (for services)",21203,23884,26133
16000,Idaho,15,"      Housing and utilities",6806,7504,8254
16000,Idaho,16,"      Health care",5721,6393,6882
16000,Idaho,17,"      Transportation services",889,1143,1353
16000,Idaho,18,"      Recreation services",921,1131,1291
16000,Idaho,19,"      Food services and accommodations",1921,2405,2765
16000,Idaho,20,"      Financial services and insurance",2719,2867,2961
16000,Idaho,21,"      Other services",2227,2441,2629
16000,Idaho,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",563,444,609
16000,Idaho,23,"      Gross output of nonprofit institutions",3858,4108,4453
16000,Idaho,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3296,3664,3844
17000,Illinois,1,Per capita personal consumption expenditures,43902,49429,54341
17000,Illinois,2,"  Goods",14128,16773,18181
17000,Illinois,3,"    Durable goods",4901,6060,6467
17000,Illinois,4,"      Motor vehicles and parts",1474,1876,2005
17000,Illinois,5,"      Furnishings and durable household equipment",1114,1359,1446
17000,Illinois,6,"      Recreational goods and vehicles",1669,1990,2164
17000,Illinois,7,"      Other durable goods",645,836,853
17000,Illinois,8,"    Nondurable goods",9227,10712,11714
17000,Illinois,9,"      Food and beverages purchased for off-premises consumption",3371,3677,3999
17000,Illinois,10,"      Clothing and footwear",1213,1580,1653
17000,Illinois,11,"      Gasoline and other energy goods",677,1071,1406
17000,Illinois,12,"      Other nondurable goods",3965,4385,4655
17000,Illinois,13,"  Services",29774,32656,36160
17000,Illinois,14,"    Household consumption expenditures (for services)",27443,30486,33653
17000,Illinois,15,"      Housing and utilities",7672,8006,8540
17000,Illinois,16,"      Health care",7067,7799,8362
17000,Illinois,17,"      Transportation services",1325,1748,2201
17000,Illinois,18,"      Recreation services",1391,1680,1912
17000,Illinois,19,"      Food services and accommodations",2387,3050,3677
17000,Illinois,20,"      Financial services and insurance",3655,3869,4051
17000,Illinois,21,"      Other services",3945,4334,4910
17000,Illinois,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2331,2170,2507
17000,Illinois,23,"      Gross output of nonprofit institutions",6461,6736,7308
17000,Illinois,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4130,4565,4801
18000,Indiana,1,Per capita personal consumption expenditures,38193,42565,46579
18000,Indiana,2,"  Goods",13568,15635,17187
18000,Indiana,3,"    Durable goods",4535,5498,5818
18000,Indiana,4,"      Motor vehicles and parts",1732,2225,2283
18000,Indiana,5,"      Furnishings and durable household equipment",1027,1190,1281
18000,Indiana,6,"      Recreational goods and vehicles",1260,1443,1583
18000,Indiana,7,"      Other durable goods",516,639,672
18000,Indiana,8,"    Nondurable goods",9033,10138,11368
18000,Indiana,9,"      Food and beverages purchased for off-premises consumption",3412,3603,3909
18000,Indiana,10,"      Clothing and footwear",973,1214,1294
18000,Indiana,11,"      Gasoline and other energy goods",942,1400,1839
18000,Indiana,12,"      Other nondurable goods",3706,3921,4326
18000,Indiana,13,"  Services",24625,26930,29392
18000,Indiana,14,"    Household consumption expenditures (for services)",23252,25635,27900
18000,Indiana,15,"      Housing and utilities",6560,6781,7213
18000,Indiana,16,"      Health care",7662,8598,9437
18000,Indiana,17,"      Transportation services",893,1079,1242
18000,Indiana,18,"      Recreation services",899,1091,1230
18000,Indiana,19,"      Food services and accommodations",2221,2699,3050
18000,Indiana,20,"      Financial services and insurance",2494,2647,2761
18000,Indiana,21,"      Other services",2523,2740,2967
18000,Indiana,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1373,1294,1491
18000,Indiana,23,"      Gross output of nonprofit institutions",4339,4665,5174
18000,Indiana,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2966,3371,3682
19000,Iowa,1,Per capita personal consumption expenditures,37898,42247,45455
19000,Iowa,2,"  Goods",13881,15980,17166
19000,Iowa,3,"    Durable goods",4933,5895,6065
19000,Iowa,4,"      Motor vehicles and parts",2224,2767,2813
19000,Iowa,5,"      Furnishings and durable household equipment",980,1145,1203
19000,Iowa,6,"      Recreational goods and vehicles",1286,1445,1505
19000,Iowa,7,"      Other durable goods",443,539,544
19000,Iowa,8,"    Nondurable goods",8948,10085,11101
19000,Iowa,9,"      Food and beverages purchased for off-premises consumption",3414,3656,3938
19000,Iowa,10,"      Clothing and footwear",874,1087,1123
19000,Iowa,11,"      Gasoline and other energy goods",1149,1701,2186
19000,Iowa,12,"      Other nondurable goods",3510,3641,3854
19000,Iowa,13,"  Services",24017,26266,28290
19000,Iowa,14,"    Household consumption expenditures (for services)",22441,24745,26580
19000,Iowa,15,"      Housing and utilities",6364,6762,7206
19000,Iowa,16,"      Health care",6705,7417,7761
19000,Iowa,17,"      Transportation services",923,1149,1381
19000,Iowa,18,"      Recreation services",950,1156,1311
19000,Iowa,19,"      Food services and accommodations",1976,2412,2698
19000,Iowa,20,"      Financial services and insurance",2721,2859,2932
19000,Iowa,21,"      Other services",2803,2990,3290
19000,Iowa,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1576,1521,1709
19000,Iowa,23,"      Gross output of nonprofit institutions",4353,4562,4859
19000,Iowa,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2777,3041,3150
20000,Kansas,1,Per capita personal consumption expenditures,38541,42438,46069
20000,Kansas,2,"  Goods",12953,14860,16173
20000,Kansas,3,"    Durable goods",4246,5086,5345
20000,Kansas,4,"      Motor vehicles and parts",1792,2227,2292
20000,Kansas,5,"      Furnishings and durable household equipment",1090,1283,1337
20000,Kansas,6,"      Recreational goods and vehicles",869,972,1091
20000,Kansas,7,"      Other durable goods",495,604,626
20000,Kansas,8,"    Nondurable goods",8707,9773,10828
20000,Kansas,9,"      Food and beverages purchased for off-premises consumption",3780,4051,4381
20000,Kansas,10,"      Clothing and footwear",894,1105,1154
20000,Kansas,11,"      Gasoline and other energy goods",764,1138,1494
20000,Kansas,12,"      Other nondurable goods",3270,3479,3800
20000,Kansas,13,"  Services",25588,27578,29896
20000,Kansas,14,"    Household consumption expenditures (for services)",24338,26407,28550
20000,Kansas,15,"      Housing and utilities",6714,6652,7068
20000,Kansas,16,"      Health care",6684,7376,7807
20000,Kansas,17,"      Transportation services",910,1105,1365
20000,Kansas,18,"      Recreation services",1076,1307,1446
20000,Kansas,19,"      Food services and accommodations",2010,2520,2927
20000,Kansas,20,"      Financial services and insurance",3043,3251,3353
20000,Kansas,21,"      Other services",3901,4196,4584
20000,Kansas,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1250,1171,1346
20000,Kansas,23,"      Gross output of nonprofit institutions",4478,4722,5033
20000,Kansas,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3228,3552,3687
21000,Kentucky,1,Per capita personal consumption expenditures,36486,41027,44193
21000,Kentucky,2,"  Goods",13458,15354,16374
21000,Kentucky,3,"    Durable goods",4006,4906,5098
21000,Kentucky,4,"      Motor vehicles and parts",1599,2063,2108
21000,Kentucky,5,"      Furnishings and durable household equipment",958,1117,1184
21000,Kentucky,6,"      Recreational goods and vehicles",971,1138,1204
21000,Kentucky,7,"      Other durable goods",478,588,601
21000,Kentucky,8,"    Nondurable goods",9452,10447,11276
21000,Kentucky,9,"      Food and beverages purchased for off-premises consumption",3711,3895,4086
21000,Kentucky,10,"      Clothing and footwear",856,1092,1157
21000,Kentucky,11,"      Gasoline and other energy goods",881,1316,1730
21000,Kentucky,12,"      Other nondurable goods",4004,4144,4303
21000,Kentucky,13,"  Services",23028,25673,27819
21000,Kentucky,14,"    Household consumption expenditures (for services)",21895,24573,26535
21000,Kentucky,15,"      Housing and utilities",6040,6299,6696
21000,Kentucky,16,"      Health care",6872,8028,8559
21000,Kentucky,17,"      Transportation services",715,879,1037
21000,Kentucky,18,"      Recreation services",1015,1225,1406
21000,Kentucky,19,"      Food services and accommodations",2105,2591,2937
21000,Kentucky,20,"      Financial services and insurance",2682,2868,2940
21000,Kentucky,21,"      Other services",2466,2683,2960
21000,Kentucky,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1133,1100,1284
21000,Kentucky,23,"      Gross output of nonprofit institutions",3901,4381,4738
21000,Kentucky,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2768,3281,3454
22000,Louisiana,1,Per capita personal consumption expenditures,37393,42115,45178
22000,Louisiana,2,"  Goods",13327,15420,16494
22000,Louisiana,3,"    Durable goods",4337,5285,5534
22000,Louisiana,4,"      Motor vehicles and parts",1937,2474,2545
22000,Louisiana,5,"      Furnishings and durable household equipment",1122,1261,1336
22000,Louisiana,6,"      Recreational goods and vehicles",840,996,1072
22000,Louisiana,7,"      Other durable goods",438,554,582
22000,Louisiana,8,"    Nondurable goods",8990,10135,10959
